id	document	label
10089	메뉴혼동으로 잘못 주문했지만 그래도 맛있게 먹었습니다~국물이 조금더 떡과 졸여졌음 좋았을것같아요~그래도 밀떡이라 정말 좋았어요  치즈추가를 했는데 치즈가 녹지않고 덩어리째 굳어 있어서 그건 먹지못했어요 그래도 잘먹었습니다~어려운시기 고생하세요 친절하셔서  좋았어요♡	1
10090	가격 맛 양도 푸짐하고 좋네요 잘 먹었습니다	0
10091	돈까스 정말 맛있어요!	0
10092	너무 맛있어서 자주 시켜먹을것같아요	0
10093	할머니가 맛있게 드셨다ㅏ 하십니당 감사합니다~ 배달듀 맞춰서 와주셨어요	1
10094	배달 20분 늦음. 닭똥집 튀김 말라비틀어진 찌꺼기 몇조각 주고 비스킷 탄것, 타르트 만들다 만것 가져다 줌.  목에 칼이 들어와도 다시는 안시킬것임.	0
10095	마이써요 ㄹㅇ추천!	0
10096	굿	0
10097	정말 정말 양도 많고 엄청맛잇엇어요 ㅠㅠ	0
10098	맛도 배달도 양도 만점 입니다 따듯한 정도가 아니라 뜨거웠어요 ~~~!!!!!	1
10099	대창덮밥 맛있었어요 후기가 별로없어서 걱정했는데 예상한 맛이었습니다. 질감은 일반적으로 생각하는 대창보다는 막창의 질감을 생각하시는게 좋을 것 같아요. 시각적으로도 막창에가깝습니다. 버섯이랑 같이 볶아져있는데 맛있어요! 와사비랑 계란은 따로담겨오구요. 내장부위 특유의 향과맛은 있기때문에 그런데 익숙하지 않으실경우는 다른메뉴가 좋을것 같구요. 마리는 다들아는 그맛^_^!	0
10100	족발중젤맛납니다~~	1
10101	포장도 튼튼하고 맛있고 ㅠㅠ 다리살 좋아하는데 다 다리살로 만들어주셔서 좋았어요ㅎㅎ	0
10102	불닭 생각나면 한번씩 시켜먹는데 항상 맛있어요. 제일 매운맛은 처음 먹어봤는데 밥이랑 함께 먹으니 맛있게 매운맛이라 딱 좋네요. 조만간 재주문 하겠습니다.	0
10103	맛은 괜찮지만 배달이 좀 늦었어요 ㅠ	0
10104	맛있어요~~~~|~	0
10105	딱 스쿨푸드 맛이에요.	0
10106	맛있고 깔금하고 늘 만족합니다	0
10107	맛과 양 모두 만족합시다	1
10108	잘 먹었습니다~~~~~	0
10109	배달도 빠르고, 찜닭도 너무 맵지도 않고 적당하네요~!	1
10110	족발은 맛있고 국수는 양이많은데..맛이  없어요.. 개선부탁드려요	1
10111	good。	0
10112	너무 맛있고 양도 진짜 많고 배달도 엄청 빠르고 진짜 완전 단골 딜것 같습니다~ 근데 한가지 현금 결제하면 추가 할인 있다고 하셨는데 그냥 원금액으로 받아가셧어요 ㅠㅠ 이벤트가 끝난건지 ..	0
10113	처음 배달시켰을때 족발도 시켰는데 냄새가 너무 나서 족발은 그뒤로 안시키고 떡보쌈만 먹어용 떡보쌈 진짜 존맛탱 ㅠㅠㅠ	0
10114	고기너무질겨요ㅠ 김치하고도 양 너무적고 맛도 별로 밥은 한지 좀 되었는지 누렇고 밥알이 다흩어짐	1
10115	맛있게 먹엇습니다 ㅎㅎㅎㅎㅎ	0
10116	도시락 구성도 좋고 맛있네요~ 배달하시는 분도 친절하고 빨리와서 더 좋았습니다!	0
10117	크 맛나네여~~ 김치 쭈왁쭈왁 찢어먹는맛이 일품입니데이ㅎㅎ 고기는 조금 적었지만 마리가 또 꿀맛입니다ㅎㅎ	0
10118	김밥  양  딱  좋구  오뎅은  엄청  푸짐하며  어느것하나  나무랄데  없이  정말  맛있게  잘  먹었습니다~~!!!	0
10119	맛있네요 반반씩 시켜서 여러종류 먹어서 더 좋았어요	0
10120	너무 좋아요  다음에 또 배달할게요	0
10121	배달은 꽤 빨랐는데 그냥 그랬어요... 매운거 시켰는데 전혀 안맵구 포장이랑은 깔끔했어요..	0
10122	담백하네요 ~~잘 먹엇습니다 ㅎ	1
10123	너무 배고파서 사진도 못찍고 먹어서 리뷰에 사진못올리네요. 자주 시켜먹게 될 거 같아요	1
10124	입덧하는 임산부인데 요글래 가장 맛있게 먹은 거 같아요ㅠㅠ	0
10125	먹어본 짜장면중에 최고입니다. 또주문할게요.	0
10126	항상만족합니다  맛있게 잘먹었습니다	0
10127	맛있고 양도 괜찮아요	0
10128	역시 해물순두부찌개맛은 굿. 불고기는 개선요망.	0
10129	소스는 맛있는데 닭 안까지 소스가 안 배어 약간 닭냄새 났어요ㅠㅠ	0
10130	피자내부는 너무 허겁지겁 먹느라 찍지도 못했네요 ㅋㅋㅋ 여기 좋아요	1
10131	넘 맛있게먹습니다...고맙습니다	0
10132	감자튀김이 맛이 없네요ㅠㅠ 배달도 예상시간보다 오래 걸리고...	0
10133	양많고 맛있어요 특별히 불만을 말할 건이 없습니다 장사 번창하세요	0
10134	와.. 배달도빠르고 맛도 최고였습니다ㅠㅠㅠ 양도 많아요	1
10135	굿굿 맛있습니다!!!	0
10136	너무 맛있어요!!!	0
10137	배달 빠르고. 맞도. ok	0
10138	맛있게 잘 먹었습니다	0
10139	너무 맛있어요 잘못 주문하면 너무짜고 간장냄새가 과한곳도 있어 살짝 걱정했는데  전혀 그런거 없이 정말 맛있게 잘먹었습니다 ~~~~~^^	0
10140	맛이야 보장되어있는 메이커이고 배달을 몰아서 오는지 거의 1시간만에 온다면  피자는 많이 식어 있겠죠 따스해야 맛있을텐데요	0
10141	오랜만에 먹었는데 여전히 맛있어요!!! 잘 먹었습니다☺️	1
10142	너무 맛잇어요 냉면 너무 맛잇어요	0
10143	치킨은 프렌차이즈.	0
10144	그냥 그저 그럼.	0
10145	역시나 항상 맛있게 잘먹고있습니다.  감사합니다!	0
10146	맛도좋고 양도많고 너무맛있어요	0
10147	다 맛있었어요 양도 푸짐하고 맛있고 푸짐하게 잘먹었습니다	0
10148	좋아요 좋아요 좋아요	1
10149	족발 잘먹었읍니다.	1
10150	맛있어요 맛 양 배달 다 좋았습니다	0
10151	아빠와 함께 맛있게 털었어요^^	0
10152	ㄴㄴㄴㄴㄴㄴㄴㄴㄴㄴ	0
10153	빨리와서 좋았고 버거 별로 이름을 표시해주셔서 좋았습니다 물론 버거도 맛있었습니다 ㅎㅎ	0
10154	굿굿굿 굿굿굿 굿굿굿  굿	0
10155	고기를들을때다떨어지고고기상태가이번에안좋았어요	1
10156	초고속 배달~~~!!!	0
10157	맛있게 잘먹었습니다	1
10158	맛은있는데배달하시는분이 하나를 안갖다주셔서그냥국만먹네여	0
10159	너무 맛있어서 또 시켰어요 ! 와 존 맛👍	0
10160	언제나 스쿨푸드는 옳다	0
10161	너무 맛있어서 정신 없이 먹다보니 다 먹은 사진을 올렸네요. 양도 만족 맛도 대만족 오래간만에 기분 좋은 식사 였습니다. 잘 먹었습니다. 다음 족발도 화정 아닷!	1
10162	배달도 빠르고 양도 많고 맛있어요~~~ 잘 먹었습니다!!	0
10163	배달도 빠르고 맛있게 잘먹었습니다	0
10164	깔끔하기엔 최고얐어요!	0
10165	처음 시켜봤는데 맛있게 잘 먹었어요!	1
10166	맛은.완벽해요..근데.양이..예전보다 줄어든거같아요.사장님~처음에후덕한인심으로돌아와주세여	0
10167	족발 부드럽고 맛았었어요.  보쌈도 냄새없이 맛있네요.  이제는 여기만 이용할것같아요. 감사합니다.	1
10168	트러플 치킨은 허니버터 오일 치킨이었습니다.	0
10169	배달 빠르고 탕수육 정말 맛있게 잘 먹었어요	0
10170	맛있고 무엇보다 배달이 엄청 빨라요. 잘먹겠습니다!	0
10171	엄마랑 삼겹살이 넘. 먹고싶어서 배달시컀는데 아주 맛있게 먹었네요.국은 필요없다고 했는데 같이 보내주셔서 버렸어요;아까워요	0
10172	꼬막비빔밥은 재료가 신선하고 양도 많은데 고츄가루양념이 너무 많아서 꼬막맛이 가려져요.	0
10173	좋아요맛잇어요 땡길때마다 시켜먹어요	0
10174	여긴 그냥 최고입니다.	0
10175	맛있었어요. 서비스도 고맙습니다.	0
10176	배달도 빠르고 맛도 굿 좋아요	0
10177	넘 맛있어요. 서비스도 정말 감사합니다!!	1
10178	배달도 빠른편이였고 맛있었어요	1
10179	배달도 완전 완전 빠르고, 한 입 먹고 너무 맛있어서 10분 기절했다가 일어났어요	0
10180	배달도 빠르고 양도 푸짐하고 맛있었어요! 처음 시켜봤는데 다음에도 시켜먹을게요 감사합니다!	0
10181	배달빠르고 맛있어요!!	0
10182	맛있게 잘 먹었습니다	0
10183	항상 배달도 빠르고 맛있어요 번창하세요	0
10184	와 처음 시켜봤는데 기름 깨끗  너무 바삭하고 맛있어요 왜 모래집 평이 별로 없죠? 맛있는데 그리고 매번 작은닭만 먹다가 큰닭먹으니 배부름 ㅎ 잘 먹었습니다	1
10185	분식 생각날 땐 언제나 스쿨푸드.	0
10186	역시 믿고 먹는 테찜이에요 ㅎㅎ 넘 맛있구 간도 적당해요!! 치즈 올라간 건 첨 먹어보는데 기본으로 시키는 것보다 치즈 올린게 더 맛있는 것 같아요!! 다음에도 또 시켜먹겠습니당!!	1
10187	처음 시켜봤는데 완전 맛집이네요 ㅎㅎ	0
10188	맛있게 잘 먹었습니다.	0
10189	바삭하게 해주셔서 감사합니다. 맛있어요.	1
10190	평소에 맛잇게 먹엇엇는데 오늘은 닭상태가 안좋앗던거 같아요 다음에 또 시켜먹어볼게요	1
10191	맛있어요 또시켜먹을게요^^	0
10192	오ㅏ 진짜 맛있어요!! 냄새, 식감, 튀김 진짜 다 너무 좋았어요! 또 시켜먹을거에요!! 파닭 안 좋아하는 친구도 맛있데요! 감사합니다ㅎㅎ	0
10193	두시간째인데 배달완료 뜨고 배달을 안해주네요.. 배고파서 라면 끓여먹었습니다.	0
10194	완전 맛있어요 다음에 또 시켜먹을께용♡	0
10195	ㅅ ㅅ ㅅ ㅅ  ㅅ ㅅ	0
10196	2번째배달 역시 대성공	0
10197	넘 맛있어서 자주 먹게 되네요 딱 좋아하는 메뉴들인데 계속 생각나는 맛이에요ㅎ	0
10198	간만에 김볶먹으니 맛있네요~~	0
10199	추천합니다 맛있어요 드셔보세요	0
10200	안왔는데 리뷰버튼 모르고 눌렀네	0
10201	또 시켜먹을게요~~	0
10202	너무 맛있어요 마늘 김밥 짱입니다	0
10203	양도 많고 맛도 좋았습니다	0
10204	맛있게 먹었습ㅂ니다~	0
10205	맛있었ㅇㄴ어요. 자두 시켜퍽어요	0
10206	맛있습니다 잘먹었습니다	0
10207	코올슬로 맛이 시큼하니 이상해서 봤더니 유통기간이 2일 남았더군요 ;;; 텐더는 딱딱해서 한입 먹고 버렸구요 치킨도 딱딱하면서 눅눅해서 다 버렸고 햄버거도 다 식어서 온데다가 안의 재료들도 다 눅눅해서 결국은 out~~ 결론적으로 형편없네요!!!!! 이집!!!!	0
10208	역시 마리는 다 맛있어요ㅎ쫄면도 최고~	0
10209	다 맛잇구 배달도 빠르고 좋은데 결제금액을 착  각하셔서 26000원 긁으셔야되는데 30000원 결제됐어요	0
10210	맛있습니다. 자주 시켜먹습니다.	0
10211	진짜 배달이 넘 빨라욬ㅋㅋㅋㅋㅋ 거리상 가까워서 그런거 일수도 있는데 배달 짱 빨라서 빨리 맛있는거 먹고싶을때 애용합니다!	0
10212	늘 배달해먹는데 늘 만족이요~	0
10213	여기 숨은 맛집이예요 ㅎㅎ! 원래는 마라샹궈 시켜먹는 집이였는데, 도시락도 현지화랑 본토맛이 어우러진 맛이예요! 요즘 마라샹궈 마라탕집 많이 생기는데, 묘하게 마라향만 나고 맛이 없는 곳이 많은데, 여기는 요리를 그냥 잘하세요!! 포장도 깔끔해지고 양도 많이주셔서 자주 애용중입니다! 많이파세요!   * 마라샹궈 가격대비 맛이 훌륭! 매우 강추  * 도시락류는 반찬이 본토맛! 취향껏!  * 가끔 반찬 1개에 추가로 무침을 시켜요!     건두부 오이 가정식파무침류도 맛나요!	0
10214	맛있게 잘 먹었습니다~~	0
10215	M사이즈는 두명에서 먹으면 부족하네요 윙도 그닥... 할인이 받아도 먹고싶지 않은 양	0
10216	닭고기가 약간은 적은듯 했으나 전반적인 맛은 크게 자극적이지 않아 저녁한끼로 국물까지 비벼 싹 해치웠네요!	0
10217	다 맛있었어요 김치맛은 좀 이상했어요	1
10218	치킨 완전 커요. 잘먹을게요^^	1
10219	🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰	0
10220	두 번째 주문입니다 지난번에도 맛있었는데 놀랍게도 더 맛있어졌어요  처음 개봉하자마자 범상치 않다고 느꼈습니다 족발에 니스칠을 했나? 싶을 정도로 때깔이 좋더군요 입에 넣으니 탱탱하고 맛있습니다 크으 소주가 땡기는 맛 손흥민이 먹으면 이렇게 말할 겁니다네  우리는 메시와 호날도 그리고 화정족발의 시대에 살고 있다	1
10221	맛있게 잘 먹었습니다~^^	0
10222	배달도 빠르고 맛있어용!!!	1
10223	양념치킨 진짜 맛있어요 개인취저	0
10224	두루치기 진짜 양심있나요? 이렇게 보내면 조리하면서도 웃기지 않아요? 정말 고기는 없고 김치만 있어요.. ㅡㅡ 그냥 볶음김치로 바꿔요	0
10225	치즈 추가 하니까 치즈 때문에 떡이 안보일 정도! 너무 좋았습니다.	0
10226	치즈돈까스도 맛있고 짜장면에 치즈 계란 올린 것도 맛있었어요!	0
10227	맛있게 먹었습ㅂ니다~	0
10228	아주 맛있습니다! 다음에 또 시킬께요	1
10229	시켜 먹을 때마다 너무 맛있어서 자주 먹어요♥︎ 항상 감사합니다~	1
10230	오랜만에 시켜먹네요 역시맛나용	1
10231	맛있었어요~!^^*	0
10232	촉촉하고  고소하고  부드러워요   치킨보다 훨씬 맛있어서  늘 여기서 먹어요 맛집입니다 감사히 잘 먹었습니다	1
10233	맛있게 잘 먹었습니다	0
10234	맛있어요......!	0
10235	탕짬면 시켰는데, 탕짜면이 온거 빼고는... 맛있게 잘 먹었습니다~	0
10236	튀김빼고 괜찮았어요.	0
10237	맛있어요!배달도 빠릅니다!감자가 좀 적은게 아쉽네요.	0
10238	감사해요 잘먹었어요	0
10239	양 많은데... 양꼬치 예전에 맛나는데 오늘은 별로였어요. 그리고 벨 누르지 말고 문자 달라는데.. 제가 문 앞 가서 확인하러 가고 밥 이미 먹고 문자 왔어요. ㅎ....	0
10240	팟타이 간이 전혀 안되있었어요ㅜ.ㅜ	0
10241	생각보다 양념맛이 약한듯해요 여분의 소스장이 있는줄 알았는데 아쉽네요	0
10242	배달이 한시간 걸렸고 + 날이 춥다보니 음식이 식어오는건 어쩔수없네요ㅠㅠ 그래도 오랜만에 먹었는데 여전히 맛은 있었습니다! 양도 적당하고 한끼 간단히 먹기 좋습니다	0
10243	즈란이라는걸 모르고 시켜는데.먹기힘들었네요. 즈란만 없었으면 맛있을거같네요.	0
10244	ㅇㅕ러분 여기서 두번시키세여 세번시키세여 맛있어요	0
10245	굿굿이요ㅎㅎㅎㅎ짱!	0
10246	맛있게 잘 먹었습니다.	0
10247	늘 맛있게 잘 먹고 있어요 토핑도 많이주시고	0
10248	우동은 먼저 먹어버려서 사진을 못찍었네요 엄청 뜨겁게 빨리 배달왔어요 우동은 조금 짰고 김치볶음밥은 적당히 맵고 맛있어서 종종 먹어요 기름을 조금만 줄이면 좋겧어요	0
10249	배달은 진짜 빠르고요~캔맥주와 함께 맛있게 먹었어요~	0
10250	역시 맛있어요 이제 이사와서 못시켜먹음 ㅠㅠ	0
10251	굿이에요 굿 굿 굿	0
10252	스팸에 장아찌가 들어가서 특별한 맛이네여	0
10253	음 뭐랄까 느끼해요 그럭저럭 입니다 먹을만은 해요	0
10254	맛있음 ㅇㅇ 딱히 안좋은점 없음	0
10255	일회용 수저 안쓴다고 써놨는데 보내주셨네요 ㅠㅠ  음식은 맛있었습니다!!!	0
10256	잡내없고, 무엇보다 양이 많아요. 넉넉한인심.^^ 다음엔 오히려 '조금 주세요~'라고 네모 남겨야 겠어요 ㅎ  잘먹었습니다~	1
10257	내입맛에는 별로네요.	0
10258	조합 지리네염ㅋㅋㅋㅋ맛나요	0
10259	배달 예상 시간은 50분이내였지만 비오는날 시켜서 좀 늦어질거란 예상은 했습니다. 하지만 늦어도 너무 늦게왔네요 50분+30분 쯤 가게에 전화했을땐 비와서 좀 늦는다 다치면 안되잖아요~ 라고 하셨지만 음..가서 사오는게 더 빠를뻔했고...30분이나 더 지난 40분뒤인 총 90분 뒤에왔네요 ㅎㅎㅎㅎㅎ비와서 이해는 합니다만...맛은 있는데 배달시간이 좀 너무 오래걸렸던거같습니다 그거빼건 좋아요	1
10260	따라오는 만두는 먹으라고 주는건지 ... 버리기 아까워서 준느낌 딱딱하고 차갑고 그리고 닭도리탕은 비린맛이 강해요 요금할인은 어플제외라던데 그럼 왜 배달어플에 적어놓은거에요?????	0
10261	맛있음  쿠폰  5장 모았음.  ㅋㅋㅋ	0
